[07:00:18 19/09/21] SUCCESS | Bot Connected
[14:15:10 19/09/21] WARNING | Player tried to play on opponent's turn. Ignoring
[14:15:14 19/09/21] EVENT | Component event detected: [tictactoe_0,msg:889107336382271500,channel:140496498939920384]
[14:15:14 19/09/21] WARNING | Non player attempted move. Ignoring
[14:16:01 19/09/21] EVENT | TicTacToe context action detected.
[14:16:02 19/09/21] SUCCESS | TicTacToe game posted.
[14:16:04 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889107562895638558,channel:140496498939920384]
[14:16:05 19/09/21] SUCCESS | Component action handled.
[14:16:07 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889107562895638558,channel:140496498939920384]
[14:16:07 19/09/21] SUCCESS | Component action handled.
[14:16:16 19/09/21] EVENT | Component event detected: [tictactoe_8,msg:889107562895638558,channel:140496498939920384]
[14:16:17 19/09/21] SUCCESS | Component action handled.
[14:16:19 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889107562895638558,channel:140496498939920384]
[14:16:19 19/09/21] SUCCESS | Component action handled.
[14:16:20 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889107562895638558,channel:140496498939920384]
[14:16:21 19/09/21] SUCCESS | Component action handled.
[14:16:23 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889107336382271500,channel:140496498939920384]
[14:16:23 19/09/21] ERROR | Component call from message not in DB.
[14:16:25 19/09/21] EVENT | Component event detected: [tictactoe_8,msg:889107562895638558,channel:140496498939920384]
[14:16:25 19/09/21] SUCCESS | Component action handled.
[14:16:26 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889107336382271500,channel:140496498939920384]
[14:16:26 19/09/21] ERROR | Component call from message not in DB.
[14:16:31 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889107562895638558,channel:140496498939920384]
[14:16:32 19/09/21] SUCCESS | Component action handled.
[14:16:33 19/09/21] EVENT | Component event detected: [tictactoe_5,msg:889107336382271500,channel:140496498939920384]
[14:16:33 19/09/21] ERROR | Component call from message not in DB.
[14:16:35 19/09/21] EVENT | Component event detected: [tictactoe_stop,msg:889107336382271500,channel:140496498939920384]
[14:16:35 19/09/21] ERROR | Component call from message not in DB.
[14:16:37 19/09/21] EVENT | Component event detected: [tictactoe_5,msg:889107562895638558,channel:140496498939920384]
[14:16:37 19/09/21] SUCCESS | Component action handled.
[14:16:42 19/09/21] EVENT | Component event detected: [tictactoe_2,msg:889107562895638558,channel:140496498939920384]
[14:16:42 19/09/21] SUCCESS | Component action handled.
[14:16:43 19/09/21] EVENT | Component event detected: [tictactoe_6,msg:889107562895638558,channel:140496498939920384]
[14:16:44 19/09/21] SUCCESS | Component action handled.
[14:16:46 19/09/21] EVENT | Component event detected: [tictactoe_7,msg:889107562895638558,channel:140496498939920384]
[14:16:47 19/09/21] SUCCESS | Component action handled.
[14:16:48 19/09/21] EVENT | Component event detected: [tictactoe_1,msg:889107562895638558,channel:140496498939920384]
[14:16:48 19/09/21] SUCCESS | Component action handled.
[14:16:52 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889107562895638558,channel:140496498939920384]
[14:16:52 19/09/21] SUCCESS | Component action handled.
[14:16:55 19/09/21] EVENT | Component event detected: [tictactoe_5,msg:889107336382271500,channel:140496498939920384]
[14:16:55 19/09/21] ERROR | Component call from message not in DB.
[14:17:01 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889107562895638558,channel:140496498939920384]
[14:17:01 19/09/21] SUCCESS | Component action handled.
[14:17:11 19/09/21] EVENT | Component event detected: [tictactoe_7,msg:889107562895638558,channel:140496498939920384]
[14:17:12 19/09/21] SUCCESS | Component action handled.
[14:17:13 19/09/21] EVENT | Component event detected: [tictactoe_6,msg:889107562895638558,channel:140496498939920384]
[14:17:14 19/09/21] SUCCESS | Component action handled.
[14:17:16 19/09/21] EVENT | Component event detected: [tictactoe_2,msg:889107562895638558,channel:140496498939920384]
[14:17:16 19/09/21] SUCCESS | Component action handled.
[14:17:22 19/09/21] EVENT | Component event detected: [tictactoe_0,msg:889107562895638558,channel:140496498939920384]
[14:17:22 19/09/21] SUCCESS | Component action handled.
[14:17:24 19/09/21] EVENT | Component event detected: [tictactoe_8,msg:889107562895638558,channel:140496498939920384]
[14:17:24 19/09/21] SUCCESS | Component action handled.
[14:17:25 19/09/21] EVENT | Component event detected: [tictactoe_3,msg:889107562895638558,channel:140496498939920384]
[14:17:26 19/09/21] SUCCESS | Game ended. Discarding.
[14:17:26 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889107562895638558,channel:140496498939920384]
[14:17:26 19/09/21] ERROR | Component call from message not in DB.
[14:17:28 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889107562895638558,channel:140496498939920384]
[14:17:28 19/09/21] ERROR | Component call from message not in DB.
[14:17:34 19/09/21] EVENT | Component event detected: [tictactoe_stop,msg:889107562895638558,channel:140496498939920384]
[14:17:34 19/09/21] ERROR | Component call from message not in DB.
[14:18:05 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889107562895638558,channel:140496498939920384]
[14:18:05 19/09/21] ERROR | Component call from message not in DB.
[14:19:05 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889107562895638558,channel:140496498939920384]
[14:19:05 19/09/21] ERROR | Component call from message not in DB.
[14:33:22 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889107336382271500,channel:140496498939920384]
[14:33:22 19/09/21] ERROR | Component call from message not in DB.
[14:33:25 19/09/21] EVENT | Component event detected: [tictactoe_3,msg:889107336382271500,channel:140496498939920384]
[14:33:25 19/09/21] ERROR | Component call from message not in DB.
[14:33:26 19/09/21] EVENT | Component event detected: [tictactoe_0,msg:889107336382271500,channel:140496498939920384]
[14:33:26 19/09/21] ERROR | Component call from message not in DB.
[14:35:55 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889107336382271500,channel:140496498939920384]
[14:35:55 19/09/21] ERROR | Component call from message not in DB.
[14:40:07 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889107241276411915,channel:140496498939920384]
[14:40:07 19/09/21] ERROR | Component call from message not in DB.
[14:44:51 19/09/21] EVENT | TicTacToe context action detected.
[14:44:51 19/09/21] SUCCESS | TicTacToe game posted.
[14:44:55 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889114817711984670,channel:140496498939920384]
[14:44:55 19/09/21] SUCCESS | Component action handled.
[14:45:00 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889114817711984670,channel:140496498939920384]
[14:45:00 19/09/21] SUCCESS | Component action handled.
[14:45:02 19/09/21] EVENT | Component event detected: [tictactoe_3,msg:889114817711984670,channel:140496498939920384]
[14:45:02 19/09/21] SUCCESS | Component action handled.
[14:45:03 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889114817711984670,channel:140496498939920384]
[14:45:03 19/09/21] SUCCESS | Component action handled.
[14:45:11 19/09/21] EVENT | Component event detected: [tictactoe_stop,msg:889114817711984670,channel:140496498939920384]
[14:45:11 19/09/21] SUCCESS | Game stopped.
[14:45:14 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889114817711984670,channel:140496498939920384]
[14:45:14 19/09/21] ERROR | Component call from message not in DB.
[14:45:38 19/09/21] EVENT | TicTacToe context action detected.
[14:45:39 19/09/21] SUCCESS | TicTacToe game posted.
[14:45:55 19/09/21] EVENT | Component event detected: [tictactoe_stop,msg:889115015670562836,channel:140496498939920384]
[14:45:56 19/09/21] SUCCESS | Game stopped.
[14:46:03 19/09/21] EVENT | TicTacToe context action detected.
[14:46:04 19/09/21] SUCCESS | TicTacToe game posted.
[14:46:08 19/09/21] EVENT | TicTacToe context action detected.
[14:46:08 19/09/21] WARNING | Player tried creating a new game despite having an unfinished one.
[14:46:13 19/09/21] EVENT | Component event detected: [tictactoe_stop,msg:889115122226835476,channel:140496498939920384]
[14:46:13 19/09/21] SUCCESS | Game stopped.
[14:46:15 19/09/21] EVENT | Component event detected: [tictactoe_stop,msg:889115015670562836,channel:140496498939920384]
[14:46:15 19/09/21] ERROR | Component call from message not in DB.
[14:46:19 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889115015670562836,channel:140496498939920384]
[14:46:19 19/09/21] ERROR | Component call from message not in DB.
[14:46:28 19/09/21] EVENT | TicTacToe context action detected.
[14:46:29 19/09/21] SUCCESS | TicTacToe game posted.
[14:46:32 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889115226836992052,channel:140496498939920384]
[14:46:32 19/09/21] SUCCESS | Component action handled.
[14:46:37 19/09/21] EVENT | Component event detected: [tictactoe_8,msg:889115226836992052,channel:140496498939920384]
[14:46:37 19/09/21] SUCCESS | Component action handled.
[14:46:50 19/09/21] EVENT | Component event detected: [tictactoe_0,msg:889115226836992052,channel:140496498939920384]
[14:46:51 19/09/21] SUCCESS | Component action handled.
[14:47:08 19/09/21] EVENT | Component event detected: [tictactoe_6,msg:889115226836992052,channel:140496498939920384]
[14:47:09 19/09/21] SUCCESS | Component action handled.
[14:47:11 19/09/21] EVENT | Component event detected: [tictactoe_7,msg:889115226836992052,channel:140496498939920384]
[14:47:11 19/09/21] SUCCESS | Component action handled.
[14:47:13 19/09/21] EVENT | Component event detected: [tictactoe_1,msg:889115226836992052,channel:140496498939920384]
[14:47:13 19/09/21] SUCCESS | Component action handled.
[14:47:18 19/09/21] EVENT | Component event detected: [tictactoe_2,msg:889115226836992052,channel:140496498939920384]
[14:47:18 19/09/21] SUCCESS | Component action handled.
[14:47:23 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889115226836992052,channel:140496498939920384]
[14:47:23 19/09/21] SUCCESS | Component action handled.
[14:47:33 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889115226836992052,channel:140496498939920384]
[14:47:33 19/09/21] SUCCESS | Component action handled.
[14:47:51 19/09/21] EVENT | Component event detected: [tictactoe_stop,msg:889115226836992052,channel:140496498939920384]
[14:47:51 19/09/21] WARNING | Non player attempted move. Ignoring
[14:48:39 19/09/21] EVENT | Component event detected: [tictactoe_8,msg:889115226836992052,channel:140496498939920384]
[14:48:39 19/09/21] SUCCESS | Component action handled.
[14:48:50 19/09/21] EVENT | Component event detected: [tictactoe_6,msg:889115226836992052,channel:140496498939920384]
[14:48:50 19/09/21] SUCCESS | Component action handled.
[14:48:54 19/09/21] EVENT | Component event detected: [tictactoe_2,msg:889115226836992052,channel:140496498939920384]
[14:48:55 19/09/21] SUCCESS | Component action handled.
[14:48:57 19/09/21] EVENT | Component event detected: [tictactoe_5,msg:889115226836992052,channel:140496498939920384]
[14:48:57 19/09/21] SUCCESS | Component action handled.
[14:48:58 19/09/21] EVENT | Component event detected: [tictactoe_3,msg:889115226836992052,channel:140496498939920384]
[14:48:58 19/09/21] SUCCESS | Component action handled.
[14:49:02 19/09/21] EVENT | Component event detected: [tictactoe_1,msg:889115226836992052,channel:140496498939920384]
[14:49:02 19/09/21] SUCCESS | Component action handled.
[14:49:04 19/09/21] EVENT | Component event detected: [tictactoe_7,msg:889115226836992052,channel:140496498939920384]
[14:49:04 19/09/21] SUCCESS | Component action handled.
[14:49:06 19/09/21] EVENT | Component event detected: [tictactoe_0,msg:889115226836992052,channel:140496498939920384]
[14:49:07 19/09/21] SUCCESS | Game ended. Discarding.
[14:49:19 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889115226836992052,channel:140496498939920384]
[14:49:19 19/09/21] ERROR | Component call from message not in DB.
[14:49:24 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889115226836992052,channel:140496498939920384]
[14:49:24 19/09/21] ERROR | Component call from message not in DB.
[14:49:42 19/09/21] EVENT | TicTacToe context action detected.
[14:49:43 19/09/21] SUCCESS | TicTacToe game posted.
[14:49:49 19/09/21] EVENT | Component event detected: [tictactoe_2,msg:889116040645181503,channel:140496498939920384]
[14:49:49 19/09/21] SUCCESS | Component action handled.
[14:49:55 19/09/21] EVENT | Component event detected: [tictactoe_1,msg:889116040645181503,channel:140496498939920384]
[14:49:55 19/09/21] SUCCESS | Component action handled.
[14:49:57 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889116040645181503,channel:140496498939920384]
[14:49:57 19/09/21] SUCCESS | Component action handled.
[14:50:05 19/09/21] EVENT | Component event detected: [tictactoe_6,msg:889116040645181503,channel:140496498939920384]
[14:50:05 19/09/21] SUCCESS | Component action handled.
[14:50:06 19/09/21] EVENT | Component event detected: [tictactoe_5,msg:889116040645181503,channel:140496498939920384]
[14:50:06 19/09/21] SUCCESS | Component action handled.
[14:50:09 19/09/21] EVENT | Component event detected: [tictactoe_3,msg:889116040645181503,channel:140496498939920384]
[14:50:10 19/09/21] SUCCESS | Component action handled.
[14:50:11 19/09/21] EVENT | Component event detected: [tictactoe_8,msg:889116040645181503,channel:140496498939920384]
[14:50:11 19/09/21] SUCCESS | Game ended. Discarding.
[14:53:58 19/09/21] EVENT | Component event detected: [tictactoe_stop,msg:889116040645181503,channel:140496498939920384]
[14:53:58 19/09/21] ERROR | Component call from message not in DB.
[14:54:00 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889116040645181503,channel:140496498939920384]
[14:54:00 19/09/21] ERROR | Component call from message not in DB.
[15:05:36 19/09/21] EVENT | TicTacToe context action detected.
[15:05:37 19/09/21] SUCCESS | TicTacToe game posted.
[15:05:40 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889120042405470228,channel:140496498939920384]
[15:05:40 19/09/21] SUCCESS | Component action handled.
[15:05:42 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889120042405470228,channel:140496498939920384]
[15:05:44 19/09/21] EVENT | Component event detected: [tictactoe_8,msg:889120042405470228,channel:140496498939920384]
[15:05:46 19/09/21] EVENT | Component event detected: [tictactoe_3,msg:889120042405470228,channel:140496498939920384]
[15:05:47 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889120042405470228,channel:140496498939920384]
[15:05:47 19/09/21] SUCCESS | Component action handled.
[15:05:49 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889120042405470228,channel:140496498939920384]
[15:05:50 19/09/21] EVENT | Component event detected: [tictactoe_2,msg:889120042405470228,channel:140496498939920384]
[15:05:53 19/09/21] EVENT | Component event detected: [tictactoe_3,msg:889120042405470228,channel:140496498939920384]
[15:05:55 19/09/21] EVENT | Component event detected: [tictactoe_8,msg:889120042405470228,channel:140496498939920384]
[15:05:55 19/09/21] SUCCESS | Game ended. Discarding.
[15:05:57 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889120042405470228,channel:140496498939920384]
[15:05:57 19/09/21] ERROR | Component call from message not in DB.
[15:55:47 19/09/21] EVENT | TicTacToe context action detected.
[15:55:48 19/09/21] SUCCESS | TicTacToe game posted.
[15:55:59 19/09/21] EVENT | Component event detected: [tictactoe_8,msg:889132669009547354,channel:889120609496338432]
[15:56:00 19/09/21] SUCCESS | Component action handled.
[15:56:03 19/09/21] EVENT | Component event detected: [tictactoe_4,msg:889132669009547354,channel:889120609496338432]
[15:56:04 19/09/21] SUCCESS | Component action handled.
[15:56:17 19/09/21] EVENT | Component event detected: [tictactoe_0,msg:889132669009547354,channel:889120609496338432]
[15:56:17 19/09/21] SUCCESS | Component action handled.
[15:56:30 19/09/21] EVENT | Component event detected: [tictactoe_6,msg:889132669009547354,channel:889120609496338432]
[15:56:30 19/09/21] SUCCESS | Component action handled.
[15:56:32 19/09/21] EVENT | Component event detected: [tictactoe_2,msg:889132669009547354,channel:889120609496338432]
[15:56:32 19/09/21] SUCCESS | Component action handled.
[15:56:42 19/09/21] EVENT | Component event detected: [tictactoe_1,msg:889132669009547354,channel:889120609496338432]
[15:56:42 19/09/21] SUCCESS | Component action handled.
[15:56:44 19/09/21] EVENT | Component event detected: [tictactoe_5,msg:889132669009547354,channel:889120609496338432]
[15:56:44 19/09/21] SUCCESS | Game ended. Discarding.
[15:56:51 19/09/21] EVENT | Component event detected: [tictactoe_restart,msg:889132669009547354,channel:889120609496338432]
[15:56:51 19/09/21] ERROR | Component call from message not in DB.
